article_id,label,text_snippet
765982381,Loaded_Language,"the systematic brutality, the widespread atrocities, the ruthless suppression of independent thought"
765982381,Slogans,Long live the Fifth Estate
765982381,"Bandwagon,Reductio_ad_hitlerum",after the Vichy government that served ad enabled the German occupation of France
765982381,Doubt,ossified bureaucracies incapable of acting quickly and decisively
765982381,"Name_Calling,Labeling",Fourth Estate on Life Support
765982381,"Name_Calling,Labeling",Fourth Estate now on life support
765982381,Loaded_Language,Small wonder
765982381,"Name_Calling,Labeling",a show trial
765982381,"Exaggeration,Minimisation",generated worldwide condemnation
765982381,Repetition,a Church
765982381,Loaded_Language,unseemly sycophancy
765982381,Loaded_Language,cooped up
765982381,"Exaggeration,Minimisation",putting extraordinary pressure
765982381,Causal_Oversimplification,All for spreading unwelcome truth around
765982381,Loaded_Language,get their hands on him
765982381,Loaded_Language,unseemly sycophancy
765982381,"Name_Calling,Labeling",the noble profession of journalism
765982381,Loaded_Language,deafening
765982381,"Name_Calling,Labeling",Vichy journalists
765982381,"Exaggeration,Minimisation",No investigative journalism in my lifetime can equal the importance of what WikiLeaks has done
765982381,Loaded_Language,a one-way moral screen has been pushed back to expose the imperialism of liberal democracies
765982381,"Exaggeration,Minimisation",endless warfare
765982381,Loaded_Language,a vast tapestry of lies up on which we feed
765982381,"Whataboutism,Straw_Men,Red_Herring","why ‘the systematic brutality, the widespread atrocities, the ruthless suppression of independent thought’ of the Soviet Union were well known in the West while America’s imperial crimes “never happened"
765982381,"Name_Calling,Labeling",frustrated FBI investigators
765982381,Loaded_Language,something devastating
765982381,"Exaggeration,Minimisation",a Fourth Estate more important far then they all
765982381,Repetition,Fourth Estate
765982381,Loaded_Language,the brutality of the celebrated “surge” in Iraq
765982381,"Name_Calling,Labeling",far more a patriot
765982381,"Name_Calling,Labeling",the “mainstream” journalist
765982381,Thought-terminating_Cliches,one bad day in a surge that was filled with such days
765982381,Loaded_Language,had the temerity to lavish praise
765982381,"Name_Calling,Labeling",patriotic truth-tellers
765982381,Doubt,Do you want a Church that remains silent when she should speak … a Church that does not condemn the suppression of conscience and does not stand up for the just liberty of the people … a Church that locks herself up within the four walls of her temple in unseemly sycophancy
765982381,Doubt,"Where is the voice of conscience to condemn what is happening to Julian Assange, whose only “crime” is publishing documents exposing the criminal activities and corruption of governments and other Establishment elites"
765982381,Doubt,"One might ask, is “unseemly sycophancy” at work among the media"
766084411,Loaded_Language,absurd
766084411,Doubt,excuse
766084411,Doubt,some very good actors on the Left
766084411,"Name_Calling,Labeling",idol
766084411,Repetition,separating
766084411,Repetition,separated
766084411,Repetition,separating
766084411,Repetition,separating
766084411,Repetition,separating
766084411,Repetition,separated
766084411,Repetition,separation
766084411,Loaded_Language,cruel
766084411,Loaded_Language,insensitive
766632016,Doubt,"When he says that Muslims never killed Jews just for being Jews, he is lying, and relying on the historical ignorance of his audience"
766632016,Doubt,what the Jews call ‘the Holocaust
766632016,Doubt,The Jews claim that it happened to them alone and that the number of Jews who died in that Holocaust was six million. What we have here are historical errors
766632016,Appeal_to_fear-prejudice,wholesale slaughter of Jews
766632016,Appeal_to_fear-prejudice,Inhuman and criminal annihilation runs in the veins of many in the West
766632016,"Exaggeration,Minimisation",crocodile tears
766632016,"Exaggeration,Minimisation","No, it never happened"
766632016,Repetition,fashion
766632016,Repetition,fashion
766632016,Repetition,historical lies
766632016,Repetition,historical lie
766632016,Repetition,annihilation
766632016,Repetition,annihilated
766632016,Repetition,annihilation
766632016,Repetition,annihilate
766632016,Repetition,annihilated
766632016,Repetition,annihilated
766632016,Repetition,annihilate
766632016,Repetition,annihilation
766632016,Repetition,annihilation
766632016,Repetition,annihilated
766632016,Repetition,annihilated
766632016,Repetition,annihilation
766632016,Repetition,annihilated
766632016,Repetition,annihilated
766632016,Repetition,Final Solution
766632016,Repetition,The Nazis
766632016,"Whataboutism,Straw_Men,Red_Herring",The Jews claim that it happened to them alone
766632016,Loaded_Language,exceptional
766632016,Loaded_Language,groaned under the heavy yoke of the Almohads
766632016,Loaded_Language,massacring Jews
766632016,Loaded_Language,a wholesale slaughter
766632016,Loaded_Language,"banished, tortured and annihilated"
766632016,Loaded_Language,"to shed crocodile tears about their sorrows, their heresy, and their historical lies"
766632016,Loaded_Language,modern Western annihilation
766632016,Loaded_Language,annihilation
766632016,Loaded_Language,enraged by the humiliation
766632016,Loaded_Language,clinging to their [Jewish] faith
766632016,Loaded_Language,began “tormenting
766632016,Loaded_Language,the vogue today is
766632016,Loaded_Language,annihilated
766632016,Loaded_Language,annihilate
766632016,Loaded_Language,Inhuman and criminal annihilation
766632016,Loaded_Language,annihilated
766632016,Loaded_Language,annihilated
766632016,Loaded_Language,"banished, tortured, and annihilated"
766632016,Loaded_Language,tormenting and persecuting them
766632016,Appeal_to_Authority,Don’t allow yourself to be deceived by the likes of Jihad Al-‘Ayesh. Preorder The History of Jihad From Muhammad to ISIS
766632016,Appeal_to_Authority,"In my new book The History of Jihad From Muhammad to ISIS , I detail many instances in which Muslims did exactly that"
766632016,Appeal_to_Authority,The twelfth-century Muslim historian Ibn Baydhaq detailed how the Almohads treated the Jews as they advanced
766632016,"Whataboutism,Straw_Men,Red_Herring","It is said that they annihilated 50-100 hundred million, but nobody ever mentions this"
766632016,"Whataboutism,Straw_Men,Red_Herring",claiming that it happened to the Jews alone excludes the non-Jews who were tortured by Hitler
766632016,"Whataboutism,Straw_Men,Red_Herring",Hitler was not the first in the West to perpetrate a genocide. Inhuman and criminal annihilation runs in the veins of many in the West
766632016,"Whataboutism,Straw_Men,Red_Herring","When the Americans occupied the republics of the Indians, they annihilated millions of human beings"
766632016,"Whataboutism,Straw_Men,Red_Herring","many of the terms used by the Zionist state constitute Nazi terms, ideas, and notions. It is as if they are two faces of the same coin"
766632016,Causal_Oversimplification,"Since Germany and Europe did not want the Jews, the Nazis came up with the idea of sending the Jews to another country"
766942310,"Name_Calling,Labeling",‘little rocket man’
766942310,"Name_Calling,Labeling",‘dotard’
766942310,"Name_Calling,Labeling",chunky
766942310,Flag-Waving,Americans
766942310,Loaded_Language,terrible insult
766942310,Loaded_Language,love-fest
766942310,"Exaggeration,Minimisation",best-ever
766942310,"Name_Calling,Labeling",Great White Father
766942310,"Name_Calling,Labeling",delinquent
766942310,Loaded_Language,very expensive
766942310,Loaded_Language,to crush
766942310,"Name_Calling,Labeling",bogeyman
766942310,"Name_Calling,Labeling",America’s savior
766942310,"Exaggeration,Minimisation",had no stomach for an invasion
766942310,Loaded_Language,perfectly well
766942310,Loaded_Language,much ballyhooed
766942310,"Name_Calling,Labeling",delighted
766942310,Loaded_Language,was sold to
766942310,Loaded_Language,burnish
766942310,Loaded_Language,grandly
766942310,Slogans,Americans no longer have to fear North Korea
766942310,Doubt,Why?
766942310,"Exaggeration,Minimisation",can sleep peacefully at night
766942310,Appeal_to_fear-prejudice,a very real threat
766942310,Loaded_Language,highly provocative
766942310,"Exaggeration,Minimisation",fanatic’s fanatic
766942310,"Exaggeration,Minimisation",cheerfully
766942310,Loaded_Language,doom
766942310,Loaded_Language,huge humiliation
766942310,"Name_Calling,Labeling",America’s stooges
766942310,"Name_Calling,Labeling",schoolyard bullies
766942310,Loaded_Language,show-biz
767129999,Loaded_Language,horrible
767129999,"Whataboutism,Straw_Men,Red_Herring",“The Democrats want open borders and they don’t care about crime.”
767129999,Flag-Waving,American people
767129999,Slogans,"“We want children staying together,”"
767129999,Slogans,Illegals Have To Go!
767129999,Flag-Waving,America's tax dollars
767129999,Loaded_Language,worthless
769427494,Loaded_Language,raged about
769427494,"Name_Calling,Labeling",the House’s top cop
769427494,Loaded_Language,VANISHED
769427494,"Name_Calling,Labeling",Muslim Spy Ring Investigation
769427494,Loaded_Language,God knows what else
769427494,Flag-Waving,how deeply has America been compromised
769427494,Loaded_Language,VANISHED
769427494,Doubt,"Becerra — now California’s Democratic attorney general — failed to ensure that the Awans didn’t have access to House computer systems during the 2016 election, which was wrought with cybersecurity scandals"
769427494,Loaded_Language,numerous and egregious violations
769427494,Doubt,"He didn’t provide any support for his claim, which is contrary to evidence Kiko and Irving presented to Congress"
769427494,Loaded_Language,are playing dumb
769427494,Doubt,Why was the ringleader of the widespread Muslim spy scandal just offered a plea deal? Who has been exposed to blackmail and God knows what else? And how deeply has America been compromised
769427494,Doubt,It’s unclear why that request was not granted or why it was a request rather than an order
769682854,Slogans,“Make America Great Again”
769682854,"Exaggeration,Minimisation",all because
769682854,Slogans,I support my President
769682854,Loaded_Language,shocked
769682854,"Name_Calling,Labeling",scum bag of the year
769752554,Slogans,MAGA
769752554,Repetition,MAGA
769752554,Slogans,Make America Great Again
769752554,Loaded_Language,extremely
769752554,Repetition,Make American Great Again
769752554,Loaded_Language,racial slur
769752554,"Name_Calling,Labeling",scum bag of the year
769752554,Flag-Waving,patriotic
769752554,"Name_Calling,Labeling",Real tough guy
769752554,Loaded_Language,Disturbing
769752554,"Name_Calling,Labeling",Trump Supporter
769752554,Repetition,MAGA
769752554,"Exaggeration,Minimisation",The civility of the Left on full display
769752554,"Name_Calling,Labeling",shit nigga
769752554,Repetition,MAGA
769752554,Loaded_Language,Bitch ass motherf**ker
769752554,Slogans,I support my President
769752554,Repetition,Trump supporter’
769752554,"Name_Calling,Labeling",Trump supporter
769962236,"Name_Calling,Labeling",Communist
769962236,"Name_Calling,Labeling",Trump Supporter
769962236,Loaded_Language,dangerous
769962236,Loaded_Language,violent
769962236,Loaded_Language,ugly
769962236,"Exaggeration,Minimisation",“man”
769962236,Loaded_Language,attacked
769962236,Slogans,#MAGA
769962236,"Name_Calling,Labeling",criminal attacker
769962236,"Exaggeration,Minimisation",one
769962236,Flag-Waving,Is this the America Maxine Waters wanted?
769962236,Loaded_Language,altercation
769962236,Loaded_Language,immoral
769962236,Slogans,SAFE SPACE FOR EVERYONE
769962236,Loaded_Language,NOT
769962236,Flag-Waving,our president
769962236,"Name_Calling,Labeling",innocent kids
769962236,Slogans,We are not violent
769962236,Loaded_Language,corrosive
769962236,Loaded_Language,ugly
769962328,Flag-Waving,We got kicked out of a public school for re-enforcing America’s value’s by teaching the US Constitution
769962328,"Name_Calling,Labeling","counterfeits, self-proclaimed leaders"
769962328,"Name_Calling,Labeling",paper tigers
769962328,Doubt,the reason I dropped the “J” word was because you haven’t in 40 years
769962328,"Name_Calling,Labeling",They are people pleasers and nothing more
769962328,Loaded_Language,to put boots on the ground
769962328,Black-and-White_Fallacy,"it seems like when you do the wrong thing before God and man, somehow people seem to give it a pass. Yet, when you begin to do the right things and obey God and love man according to the Word of God, all of a sudden, the world acts like you're doing something wrong"
769962328,"Name_Calling,Labeling",the rock n roll world
769962328,"Name_Calling,Labeling",the revisionists and propagandists
769962328,Appeal_to_fear-prejudice,abortion is murder and that 58 million babies have been murdered since 1973 under the guise of woman’s choice
769962328,Slogans,abortion is murder
769962328,Slogans,homosexuality is an abomination
769962328,"Name_Calling,Labeling",the reprobates and hypocrites
769962328,Causal_Oversimplification,They are being exposed for who they are and they do not like it
769962328,Loaded_Language,"Of course they did, and of course they still do"
769962328,"Name_Calling,Labeling",political leader of the pack
769962328,Causal_Oversimplification,because they have simply forsaken the cross
769962328,Loaded_Language,hide behind a microphone
769962328,Causal_Oversimplification,The reason they don't is because they are guilty of what they fail to confront
769962328,Doubt,"They can write all big and bad but when it comes to what someone else should do. However, when it is time for them to put boots on the ground, they are simply missing in action (MIA"
769962328,Doubt,"who care more about saving face, than they do the souls of men (Luke 19:10), as well as saving their country"
769962328,"Name_Calling,Labeling",the freest country in the world
769962328,Flag-Waving,to live in the freest country in the world
769962328,Loaded_Language,convict them unto godly repentance
769962328,Doubt,deceiving themselves into believing that they are demanding a lawful change just as long as it does not offend anyone
769962328,Repetition,counterfeits
769962328,Doubt,these counterfeits will be the first ones to get angry with and denounce and attack the ones that are sent by the Spirit of God
769962328,Loaded_Language,in a righteous sense reverse the lawlessness
769962328,Causal_Oversimplification,These groups of people are simply enemies of the cross of Christ and know not the power of God unto salvation
769962328,"Name_Calling,Labeling",the genuine Christians
769962328,"Name_Calling,Labeling",those who are counterfeits
769962328,Loaded_Language,jog comfortably along together
769962328,Loaded_Language,"slandered, lied about, defamed"
769962328,Loaded_Language,fighting the good fight of faith
769962328,Loaded_Language,taking ground for the kingdom
769962328,"Exaggeration,Minimisation",crammed with very many and various kinds of evil
769962328,"Name_Calling,Labeling",the counterfeit's
769962328,Doubt,"Yet, you do not see any warfare or opposition around them and why"
769962328,Causal_Oversimplification,"If Christians were equally as faithful to the Lord, separated from the world (2 Corinthians 6:17), and living so that their lives were a reproof to all ungodliness, the world would hate them as much as it ever did"
769962328,Loaded_Language,"hard, toilsome and unquiet life, crammed with very many and various kinds of evil"
770156173,"Name_Calling,Labeling",dim-witted
770156173,"Name_Calling,Labeling",neocon poster-girl
770156173,"Name_Calling,Labeling",grand deal-maker
770156173,"Name_Calling,Labeling",very eccentric but not stupid
770156173,Loaded_Language,tens of billions
770156173,Loaded_Language,pretty severe
770156173,Repetition,threaten
770156173,Repetition,threat
770156173,Repetition,threats
770156173,Repetition,threats
770156173,Repetition,threats
770156173,Loaded_Language,shatter
770156173,Loaded_Language,cripple
770156173,Loaded_Language,scraped and skimped
770156173,"Exaggeration,Minimisation",‘ate grass’ for decades
770156173,Loaded_Language,painfully apparent
770156173,Flag-Waving,US power
770156173,Repetition,bloody
770156173,Loaded_Language,soundly beaten
770156173,"Whataboutism,Straw_Men,Red_Herring",who himself avoided national military service
770156173,"Exaggeration,Minimisation",hysteria
770156173,"Exaggeration,Minimisation",foreign affairs experience appears to have been limited to the International House of Pancakes
770156173,Loaded_Language,decapitate
770156173,Slogans,End The Korean War
770156173,Appeal_to_fear-prejudice,They would be immediate targets should the US and South Korea attack the north
770156173,Appeal_to_fear-prejudice,"only three nuclear weapons to shatter Japan and just two to cripple South Korea, not to mention polluting the globe with radioactive dust and contaminating North Asia’s water sources"
770156173,Appeal_to_fear-prejudice,Nuclear explosions would spread radioactive contamination over northern China and Pacific Russia
770156173,Loaded_Language,bloody slog
770156173,Appeal_to_fear-prejudice,War against North Korea would be a slow and bloody slog
770156173,Loaded_Language,game of chicken
770156173,"Name_Calling,Labeling",tough-talking
770156173,Loaded_Language,hurling warlike threats
770156851,"Name_Calling,Labeling",Never-Trumpers
770156851,"Name_Calling,Labeling",never-Trump
770156851,Loaded_Language,painful
770156851,Loaded_Language,number in the millions
770156851,Loaded_Language,the Terror
770156851,Black-and-White_Fallacy,is history
770156851,Black-and-White_Fallacy,It’s not coming back
770156851,Loaded_Language,failed
770156851,Repetition,failed
770156851,Loaded_Language,blunders
770156851,Loaded_Language,killed
770156851,Loaded_Language,failures
770156851,Flag-Waving,the Americans
770156851,Loaded_Language,humanitarian crisis
770156851,Loaded_Language,horrors
770156851,Doubt,Why are the people responsible for these wars still being listened to
770156851,Loaded_Language,crucial
770156851,Loaded_Language,thieves
770156851,Loaded_Language,malevolent
770156851,Thought-terminating_Cliches,It is over
770156851,Thought-terminating_Cliches,There will be no turning back
770156851,Loaded_Language,congenital blindness
770156851,Loaded_Language,ablaze with tribalism
770221823,"Name_Calling,Labeling",the warriors of jihad
770221823,Loaded_Language,"The public treasure has been consumed, private wealth has been destroyed, the temples have been stripped of gold, silver, jewels, the relics of the saints, and other most precious ornaments. Men have been butchered like cattle, women abducted, virgins ravished, and children snatched from the arms of their parents"
770221823,Appeal_to_fear-prejudice,Don’t allow yourself to be fooled: arm yourself with the truth by preordering The History of Jihad From Muhammad to ISIS
770221823,Loaded_Language,sacked
770221823,"Name_Calling,Labeling",gullible Westerners
770376380,"Name_Calling,Labeling",a world-class Islamopanderer
770376380,Loaded_Language,Murderous Indifference”
770376380,Repetition,murderous indifference
770376380,Loaded_Language,couldn’t resist an anti-Semitic shot at Israeli “occupation
770376380,Loaded_Language,have profaned God’s name
770376380,Loaded_Language,He decried
770376380,Loaded_Language,he deplored the fact that
770376380,Loaded_Language,Indifference kills
770376380,Loaded_Language,"the Middle East today is weeping, suffering and silent as others trample upon those lands"
770376380,Doubt,"These are odd statements coming from Pope Francis, a world-class Islamopanderer; notice that he said nothing about who was doing the persecuting, and implied that it was the fault of powers outside the Middle East"
770376380,Loaded_Language,so much ferocity
770376380,Doubt,"Why, we ask the western world, why not raise one’s voice over so much ferocity and injustice"
770376380,Loaded_Language,acts of brutality
770376380,"Exaggeration,Minimisation",No one defends Islam like Arab Christians
770376380,Loaded_Language,chimerical “dialogue
770376380,Causal_Oversimplification,"It is to defend Islam that Western clerics do not raise their voice against such acts of brutality. It is to pursue a fruitless and chimerical “dialogue” that bishops in the U.S. and Europe keep silent about Muslim persecution of Christians, and enforce that silence upon others"
770376380,"Name_Calling,Labeling","extreme, militant Islamists and the atrocities that they have perpetrated globally"
770376380,"Name_Calling,Labeling",devout Muslims
770376380,Appeal_to_fear-prejudice,"Talk about extreme, militant Islamists and the atrocities that they have perpetrated globally might undercut the positive achievements that we Catholics have attained in our inter-religious dialogue with devout Muslims"
770376380,"Name_Calling,Labeling",blind guides
770376380,Doubt,"? The Catholic Church is following Pope Francis’ lead, and Francis has said: “Christian terrorism does not exist, Jewish terrorism does not exist, and Muslim terrorism does not exist. They do not exist.” And he has also said: “Authentic Islam and the proper reading of the Koran are opposed to every form of violence"
770376380,Repetition,They do not exist
770376380,Doubt,Why are your bishops silent on a threat that is yours today as well
770581969,Repetition,“sonic attacks”
770581969,Repetition,sonic attacks
770581969,Repetition,“sonic attacks”
770581969,Loaded_Language,bizarre
770877978,"Name_Calling,Labeling",devoted family men
770877978,"Name_Calling,Labeling",respected contributors to their local community
770877978,Slogans,I have faith in our president
770877978,Black-and-White_Fallacy,"If anyone is going to help them, he'd be the one"
770877978,Flag-Waving,our president
770938827,Loaded_Language,shock the conscience
770938827,Loaded_Language,grossly disproportionate to the severity
770938827,Loaded_Language,overzealous
770938827,Loaded_Language,dark years
770938827,Loaded_Language,ridiculing
770938827,Loaded_Language,murder
770938827,Loaded_Language,fueled outrage
770938827,Loaded_Language,very deliberately
770938827,Flag-Waving,our nation's history
770938827,"Name_Calling,Labeling",Obama's Victims
770938827,"Name_Calling,Labeling",unjust
770938827,"Name_Calling,Labeling",Dem fundraiser
770938827,"Name_Calling,Labeling",unqualified
770938827,"Exaggeration,Minimisation",small
770938827,"Exaggeration,Minimisation",shrugging at the murder
770938827,"Exaggeration,Minimisation",completely collapsed
770938827,Repetition,unjust
770938827,Causal_Oversimplification,because it would have been damaging to Obama
770938827,Black-and-White_Fallacy,"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers"
770945799,Loaded_Language,aggressively
770945799,Loaded_Language,glaring
770945799,Loaded_Language,“overzealous”
770945799,Flag-Waving,Americans
770956434,Loaded_Language,shock the conscience
770956434,Loaded_Language,grossly disproportionate to the severity
770956434,Loaded_Language,overzealous
770956434,Loaded_Language,injustice
770956434,"Exaggeration,Minimisation",small
770956434,"Name_Calling,Labeling",unjust
770956434,"Name_Calling,Labeling",devoted family men
770956434,"Name_Calling,Labeling",respected contributors to their local community
770956434,"Name_Calling,Labeling",entirely deserving
770956434,"Name_Calling,Labeling",tyrants
771254016,"Name_Calling,Labeling",“dirty Jewess”
771254016,Loaded_Language,killing
771254016,Loaded_Language,hateful
771254016,Loaded_Language,torturing
771254016,"Name_Calling,Labeling",demon
771254016,Loaded_Language,pummeling
771254016,Loaded_Language,killer
771254016,Loaded_Language,murderer
771406408,Loaded_Language,tragic comedy of denial
771406408,"Name_Calling,Labeling",dirty Jew
771406408,"Name_Calling,Labeling",“Satan”
771406408,Repetition,“dirty Jews”
771406408,Loaded_Language,hit her mercilessly
771406408,Repetition,“a Satan”
771406408,Loaded_Language,crazy
771406408,Loaded_Language,crazy
771406408,"Name_Calling,Labeling",Muslim Killer
771406408,"Exaggeration,Minimisation",Every other Muslim terrorist
771406408,Repetition,Muslim killer
771406408,Loaded_Language,violently beaten
771406408,"Exaggeration,Minimisation",every Islamic terrorism investigation inevitably becomes
771406408,Repetition,“Allahu Akbar”
771406408,Loaded_Language,tired farce
771406408,Loaded_Language,hit
771406408,"Whataboutism,Straw_Men,Red_Herring",The authorities allowed him to commit the crime
771406408,Loaded_Language,stonewalled
771546417,Slogans,MAGA
771546417,Loaded_Language,f**king
771546417,Loaded_Language,b***h
771546417,"Name_Calling,Labeling",bully
771546417,Slogans,#maga
771546417,Repetition,#MAGA
771546417,Slogans,“Make America Great Again”
771546417,Loaded_Language,racial slurs
771546417,Repetition,MAGA
771546417,Repetition,#MAGA
771546417,Repetition,signed by Donald Trump himself
771546417,Repetition,signed by the president himself
771546417,Repetition,signed by @realDonaldTrump
771546417,Repetition,signed by @realDonaldTrump
771655795,"Exaggeration,Minimisation",Gun Control Is Now Truly Impossible
771655795,"Name_Calling,Labeling",wannabe statist dictator and naive do-gooder
771655795,Causal_Oversimplification,"The latter think that removing guns will suddenly force humanity to stop all animosity toward one another, hold hands, and sing Kumbaya"
771655795,Causal_Oversimplification,The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation
771655795,"Exaggeration,Minimisation",has now made gun control virtually impossible
771655795,"Name_Calling,Labeling",an anarchist video manifesto
771655795,Appeal_to_fear-prejudice,gun control would never be the same in an era when anyone can download and print their own firearm with a few clicks
771655795,Appeal_to_fear-prejudice,demanding that he take down his printable-gun blueprints or face prosecution for violating federal export controls
771655795,"Exaggeration,Minimisation",I thought my life was over
771655795,"Whataboutism,Straw_Men,Red_Herring","Wilson was accused of exporting weapons without a license, just as if he’d shipped his plastic gun to Mexico rather than put a digital version of it on the internet"
771655795,Thought-terminating_Cliches,So what if this code is a gun
771655795,"Exaggeration,Minimisation","It will be an irrevocable part of political life that guns are downloadable, and we helped to do that"
771655795,Loaded_Language,"hold hands, and sing Kumbaya"
771655795,"Name_Calling,Labeling",obscure set of US regulations
771879020,"Exaggeration,Minimisation",I thought my life was over
771879020,Loaded_Language,the genie is out of the bottle
771879020,"Name_Calling,Labeling",gun grabbing Communists
771879020,Doubt,What has the NRA done for you lately
771879020,Loaded_Language,a devastating blow
771879020,Loaded_Language,the federal beast
771879020,Causal_Oversimplification,"Clearly, they were acting unlawfully when they did what they did"
771879020,"Name_Calling,Labeling",an anarchist
771879020,"Exaggeration,Minimisation",anyone can make a deadly weapon at home with no government oversight
771879020,Thought-terminating_Cliches,So what if this code is a gun
771879020,"Exaggeration,Minimisation","It will be an irrevocable part of political life that guns are downloadable, and we helped to do that"
771879020,Appeal_to_Authority,"and I highly recommend the Wired article, which is quite lengthy and has lots of information"
771879020,Loaded_Language,fun gun confiscation
771879020,Loaded_Language,boasted
771879020,"Exaggeration,Minimisation",his efforts have officially killed gun control
771879020,"Exaggeration,Minimisation",I barely put a million bucks into this and I got you the Second Amendment forever
771879020,Flag-Waving,"The DNA of our culture is preserved. This is the first pillar in the internet gun culture of tomorrow, and it is permanent"
771879020,"Exaggeration,Minimisation",This is a huge milestone in the history of our county
771879020,"Name_Calling,Labeling",the man who began developing 3D printing files so that you could manufacture your own guns
771879020,"Name_Calling,Labeling",a Cold War-era law intended to control exports of military articles
772947654,Flag-Waving,America’s great intelligence agencies
772947654,Loaded_Language,hysteria
772947654,"Name_Calling,Labeling",Russian dictator
772947654,Flag-Waving,Our Nation’s Great Comeback
772947654,Loaded_Language,aggressively
772947654,"Exaggeration,Minimisation",firestorm
772947654,"Whataboutism,Straw_Men,Red_Herring",President Trump then reminded everyone of the Obama administration’s failures in dealing with Russian meddling in the election
772947654,Causal_Oversimplification,because they thought Hillary Clinton was going to win
772947654,Causal_Oversimplification,because they thought that Hillary Clinton was going to win
772947654,Repetition,it’s a very firm stance
772947654,Repetition,strong action
772947654,"Exaggeration,Minimisation",weakness on a pathetic scale
772947654,Repetition,firm
772947654,Slogans,Trump’s America
772947654,"Exaggeration,Minimisation",harshest possible
772947654,Causal_Oversimplification,driven by their own guilt
772947654,Loaded_Language,bad
772947654,"Exaggeration,Minimisation",the most serious
772947654,Flag-Waving,our
772947654,Repetition,our
772947654,Repetition,our
772947654,"Exaggeration,Minimisation",loudest
772947654,"Exaggeration,Minimisation",The very
772947654,Loaded_Language,nastiness
772947654,Flag-Waving,to protect America
772947654,Loaded_Language,aggressive
772947654,Repetition,The Trump administration
772947654,Repetition,The Trump administration
772947654,Repetition,the Trump administration
772947654,Repetition,the Trump administration
772947654,Black-and-White_Fallacy,"The stronger NATO is, the less maneuvering room Russia has"
772947654,Flag-Waving,our
772947654,Flag-Waving,our
772947654,Loaded_Language,vicious
772947654,Loaded_Language,ferociously
773520636,Slogans,No King but King Jesus
773520636,Slogans,REBELLION TO TYRANTS IS OBEDIENCE TO GOD
773520636,Appeal_to_fear-prejudice,"Whosoever therefore resisteth the power, resisteth the ordinance of God: and they that resist shall receive to themselves damnation"
773520636,Doubt,"I ask, are Christians to submit to those who have sanctioned the murder of the innocent in the womb"
773520636,Doubt,"Are Christians to submit to those who have redefined marriage where a man can now ""marry"" a man and a woman can now ""marry"" a woman"
773520636,Loaded_Language,Cried the speaker
773520636,"Name_Calling,Labeling","a confused, biblically illiterate friend"
773520636,Loaded_Language,Submit to Tyranny
773520636,Doubt,this protestant ought to have stayed home to read their Bible rather than to protest corruption in government
773520636,Doubt,maybe this individual should take the time to know a little bit of his own history! There is nothing worse than when a person who doesn’t know what they are talking about tries to tell you what the truth is
773520636,"Name_Calling,Labeling",the Tyrant King George
773520636,Repetition,forefathers
773520636,Slogans,Resistance to tyrants is obedience to God
773520636,Appeal_to_Authority,"John Hancock, the first signer of the Declaration of Independence, said"
773520636,"Name_Calling,Labeling",the tyrant King George
773520636,"Name_Calling,Labeling",the corrupt King
773520636,Doubt,this protestant should know what the Bible says about those in authority
773520636,Slogans,"Representatives work for us, we do not work for them"
773520636,"Name_Calling,Labeling","the minister of God, a revenger to execute wrath upon him that doeth evil"
773520636,Loaded_Language,Absolutely not
773520636,Loaded_Language,Of course not
773520636,Loaded_Language,unfruitful works of darkness
773520636,Repetition,We the People
773520636,Black-and-White_Fallacy,No enactment of man can be considered law unless it conforms to the Law of God
773520636,"Name_Calling,Labeling",the biblically illiterate
773520636,"Name_Calling,Labeling",the tyrants
773520636,Loaded_Language,Absolutely not
773520636,Loaded_Language,Absolutely not
773520636,"Name_Calling,Labeling",those who have sanctioned the murder of the innocent in the womb
773520636,"Name_Calling,Labeling","those who have redefined marriage where a man can now ""marry"" a man and a woman can now ""marry"" a woman"
773520636,"Name_Calling,Labeling","those who lie continuously, to them that steal and even kill"
773520636,Repetition,those
773520636,"Name_Calling,Labeling","the perverse, modern-day, professing Christians"
773520636,"Name_Calling,Labeling",the sheep
773520636,"Name_Calling,Labeling",the children of God
773520636,Loaded_Language,crying out
773520636,Loaded_Language,teach such heresy
773520636,"Name_Calling,Labeling",hostile corrupt civil authorities
773520636,"Name_Calling,Labeling",corrupt civil authorities of all stripes
773520636,Loaded_Language,"Of course, not"
773520636,"Name_Calling,Labeling",a “terror to good works
773520636,"Name_Calling,Labeling","good, law-abiding people"
773520636,Loaded_Language,execute wrath upon him that doeth evil
773520636,Loaded_Language,"execute wrath upon ""him that doeth good"
773520636,Doubt,"Anyone who teaches that they have authority to execute wrath upon ""him that doeth good” is ignorant and uneducated in their misleadings"
773520636,"Name_Calling,Labeling",evil civil authority
773520636,"Name_Calling,Labeling",the LORD God of the Hebrews
773520636,Appeal_to_fear-prejudice,to tell him to obey or else
773520636,"Name_Calling,Labeling",the meekest man alive
773520636,"Name_Calling,Labeling",the troubler of Israel
773520636,"Name_Calling,Labeling",The tyrant
773520636,"Name_Calling,Labeling",the LORD
773520636,Repetition,violation of God's principles
773520636,Loaded_Language,cried aloud
773520636,Repetition,the tyrant
773520636,"Name_Calling,Labeling",the corrupt king
